,bins,qel_cc_n,qel_nc_p,qel_nc_n,res_cc_p_1232P33,res_cc_n_1232P33,res_cc_n_1535S11,res_cc_n_1520D13,res_cc_n_1650S11,res_cc_n_1700D13,res_cc_n_1675D15,res_cc_p_1620S31,res_cc_n_1620S31,res_cc_p_1700D33,res_cc_n_1700D33,res_cc_n_1440P11,res_cc_p_1600P33,res_cc_n_1600P33,res_cc_n_1720P13,res_cc_n_1680F15,res_cc_p_1910P31,res_cc_n_1910P31,res_cc_p_1920P33,res_cc_n_1920P33,res_cc_p_1905F35,res_cc_n_1905F35,res_cc_p_1950F37,res_cc_n_1950F37,res_cc_n_1710P11,res_nc_p_1232P33,res_nc_n_1232P33,res_nc_p_1535S11,res_nc_n_1535S11,res_nc_p_1520D13,res_nc_n_1520D13,res_nc_p_1650S11,res_nc_n_1650S11,res_nc_p_1700D13,res_nc_n_1700D13,res_nc_p_1675D15,res_nc_n_1675D15,res_nc_p_1620S31,res_nc_n_1620S31,res_nc_p_1700D33,res_nc_n_1700D33,res_nc_p_1440P11,res_nc_n_1440P11,res_nc_p_1600P33,res_nc_n_1600P33,res_nc_p_1720P13,res_nc_n_1720P13,res_nc_p_1680F15,res_nc_n_1680F15,res_nc_p_1910P31,res_nc_n_1910P31,res_nc_p_1920P33,res_nc_n_1920P33,res_nc_p_1905F35,res_nc_n_1905F35,res_nc_p_1950F37,res_nc_n_1950F37,res_nc_p_1710P11,res_nc_n_1710P11,dis_cc_p_ubarsea,dis_cc_p_dval,dis_cc_p_dsea,dis_cc_p_ssea,dis_cc_n_ubarsea,dis_cc_n_dval,dis_cc_n_dsea,dis_cc_n_ssea,dis_nc_p_sbarsea,dis_nc_p_ubarsea,dis_nc_p_dbarsea,dis_nc_p_dval,dis_nc_p_dsea,dis_nc_p_uval,dis_nc_p_usea,dis_nc_p_ssea,dis_nc_n_sbarsea,dis_nc_n_ubarsea,dis_nc_n_dbarsea,dis_nc_n_dval,dis_nc_n_dsea,dis_nc_n_uval,dis_nc_n_usea,dis_nc_n_ssea,coh_pion_cc,coh_pion_nc,dis_cc_p_dval_charm,dis_cc_p_dsea_charm,dis_cc_p_ssea_charm,dis_cc_n_dval_charm,dis_cc_n_dsea_charm,dis_cc_n_ssea_charm,qel_cc_n_charm4122,qel_cc_n_charm4212,qel_cc_p_charm4222,ve_nc,imd_cc,mec_cc_nn,mec_cc_np,mec_nc_nn,mec_nc_np,mec_nc_pp,res_cc_p,res_cc_n,res_nc_p,res_nc_n,dis_cc,dis_nc,dis_cc_p,dis_cc_n,dis_nc_p,dis_nc_n,dis_cc_charm,dis_nc_charm,dis_cc_p_charm,dis_cc_n_charm,dis_nc_p_charm,dis_nc_n_charm,mec_cc,mec_nc,coh_cc,coh_nc,coh,glres_cc,glres_nc,phres_cc,tot_cc,tot_cc_p,tot_cc_n,tot_nc,tot_nc_p,tot_nc_n
10,0.11,0.0,1.9981135992216523e-39,1.9592658456025308e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.065535999912971e-42,0.0,0.0,0.0,5.25756368606189e-41,4.206050948849513e-40,5.25756368606189e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.257563686061891e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4862013494302856e-39,1.9981135992216523e-39,1.9592658456025308e-39
11,0.12,0.0,2.4547778348020783e-39,2.4224321537763575e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.344821698437935e-42,0.0,0.0,0.0,6.48166706164739e-41,5.1853336493179124e-40,6.48166706164739e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.48166706164739e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5287215164416124e-39,2.4547778348020783e-39,2.4224321537763575e-39
12,0.13,0.0,2.955447022665376e-39,2.9352223022987054e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6241068137666186e-42,0.0,0.0,0.0,7.831030124597279e-41,6.264824099677825e-40,7.831030124597279e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.831030124597282e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.677396444237577e-39,2.955447022665376e-39,2.9352223022987054e-39
13,0.14,0.0,3.496653209989825e-39,3.494992204574742e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5320330371716113e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.903391455626532e-42,0.0,3.513005538290008e-42,1.4572825632279908e-41,9.29763432772255e-41,7.438107462178045e-40,9.29763432772255e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8085831170569916e-41,9.297634327722555e-40,0.0,3.5320330371716113e-47,3.5320330371716113e-47,0.0,0.0,0.0,1.8085831170569916e-41,0.0,0.0,7.925312274112778e-39,3.496653209989825e-39,3.494992204574742e-39
14,0.15000000000000002,3.696174399559922e-40,4.074913378072137e-39,4.099072934222221e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2284295387557819e-44,1.767173750707973e-44,1.9599061819211935e-45,2.7892727313523713e-45,0.0,0.0,5.298484743813215e-47,6.98959922423945e-47,0.0,0.0,0.0,0.0,3.675101553072042e-46,5.054534636178037e-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5921314218755295e-48,3.0399522354328047e-48,2.046858464414931e-45,7.457339723612011e-48,1.1239086692779727e-45,4.8110376425126167e-48,0.0,0.0,1.0923345952499062e-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1826757325548046e-42,0.0,1.333189654207781e-41,5.687926173394422e-41,1.0873406755406433e-40,8.698725404325148e-40,1.0873406755406433e-40,0.0,0.0,1.4664696572224348e-44,2.1036359694292296e-44,0.0,3.188667594716336e-45,0.0,0.0,0.0,3.188667594716336e-45,0.0,0.0,0.0,0.0,0.0,0.0,7.021115827602203e-41,1.0873406755406435e-39,0.0,1.0923345952499062e-46,1.0923345952499062e-46,0.0,0.0,0.0,4.398285982320143e-40,0.0,3.696174399559922e-40,9.265548662524877e-39,4.0749280427687086e-39,4.0990971592495104e-39
15,0.16,7.399323727139454e-40,4.686328703507177e-39,4.744097647651652e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9436596409728235e-44,5.673204347000892e-44,6.291938337435533e-45,8.954475573293117e-45,0.0,0.0,1.7009864858549714e-46,2.2438894130734557e-46,0.0,0.0,0.0,0.0,1.179827512614715e-45,1.622670541509783e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.095957954366192e-45,0.0,4.7167446294760403e-45,0.0,0.0,0.0,3.4755881638159567e-47,4.076036391855235e-47,2.7444739074146547e-44,9.998968979044708e-47,1.50696204489752e-44,6.450747575866082e-47,0.0,0.0,1.831465886782649e-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.461959720708833e-42,0.0,2.3150787545865584e-41,9.918569783560842e-41,1.254875588967804e-40,1.0039004711742435e-39,1.254875588967804e-40,0.0,0.0,4.707846090836397e-44,6.753357852611916e-44,0.0,5.25670755180698e-44,0.0,0.0,9.812702583842231e-45,4.2754372934227576e-44,0.0,0.0,0.0,0.0,0.0,0.0,1.22336485381474e-40,1.2548755889678046e-39,0.0,1.831465886782649e-46,1.831465886782649e-46,0.0,0.0,0.0,8.622688580954195e-40,0.0,7.399323727139454e-40,1.0689931262108883e-38,4.686385594670669e-39,4.744207935603112e-39
16,0.17,1.1102473054719e-39,5.326529572192037e-39,5.425909291524736e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.658889743189873e-44,9.579234943293823e-44,1.0623970492949883e-44,1.5119678415233882e-44,0.0,0.0,2.8721244973286243e-46,3.788818903722971e-46,0.0,0.0,0.0,0.0,1.992144869922228e-45,2.739887619401766e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0571925194898753e-44,0.0,9.785220332035312e-45,0.0,0.0,0.0,6.691963185444369e-47,7.8480775601672e-47,5.284261968387822e-44,1.9252203985728236e-46,2.9015332228672467e-44,1.2420391387480918e-46,0.0,0.0,2.5705971783153944e-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.741243459584387e-42,0.0,3.2969678549653383e-41,1.4149213393727271e-40,1.4312370790302224e-40,1.1449896632241781e-39,1.4312370790302224e-40,0.0,0.0,7.94922252445037e-44,1.1403079735794616e-43,0.0,1.0267722380067297e-43,0.0,0.0,2.0357145526934066e-44,8.232007827373889e-44,0.0,0.0,0.0,0.0,0.0,0.0,1.744618124869261e-40,1.4312370790302228e-39,0.0,2.5705971783153944e-46,2.5705971783153944e-46,0.0,0.0,0.0,1.284709117958826e-39,0.0,1.1102473054719e-39,1.2188713643512699e-38,5.3266294215628085e-39,5.426105642400367e-39
17,0.18000000000000002,1.685797371078907e-39,5.991121024043881e-39,6.140308269945472e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.374119845406922e-44,1.3485265539586751e-43,1.4956002648464235e-44,2.1284881257174644e-44,0.0,0.0,4.043262508802277e-46,5.333748394372486e-46,0.0,0.0,0.0,0.0,2.804462227229741e-45,3.857104697293748e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6047892435431314e-44,0.0,1.4853696034594584e-44,0.0,0.0,0.0,9.908338207072783e-47,1.1620118728479165e-46,7.824050029360991e-44,2.8505438992411773e-46,4.2961044008369734e-44,1.8390035199095756e-46,0.0,0.0,-2.0721982537553501e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.020526986703481e-42,0.0,8.286577743705579e-41,3.424453494704304e-40,1.6152847948430217e-40,1.2922278358744177e-39,1.6152847948430217e-40,0.0,0.0,1.1190598958064342e-43,1.6052801618977317e-43,0.0,1.5278737208327615e-43,0.0,0.0,3.09015884700259e-44,1.2188578361325023e-43,0.0,0.0,0.0,0.0,0.0,0.0,4.253111269074862e-40,1.615284794843022e-39,0.0,-2.0721982537553501e-44,-2.0721982537553501e-44,0.0,0.0,0.0,2.1111084979863933e-39,0.0,1.685797371078907e-39,1.3752139115214399e-38,5.99126383162193e-39,6.140590683745277e-39
18,0.19,3.49679522580939e-39,6.675708098979875e-39,6.883094987017854e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2089349947623962e-43,1.739129613587967e-43,1.9288034803978577e-44,2.7450084099115393e-44,0.0,0.0,5.214400520275927e-46,6.878677885021995e-46,0.0,0.0,0.0,0.0,3.6167795845372507e-45,4.974321775185728e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8318150596744085e-49,3.4806919294093755e-48,3.2607332563012305e-48,2.1583996365000182e-44,9.50396120793748e-48,1.997629816289397e-44,7.180855454289854e-48,2.2626507094303407e-48,1.46501697270377e-46,2.442782517570826e-46,2.907361784694918e-46,1.192986126215479e-43,6.633013620085113e-46,6.559400556341467e-44,4.317960790745603e-46,4.254261714589515e-46,0.0,-3.212834525473645e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2998103395881305e-42,0.0,1.8653693904245057e-40,7.627557783896378e-40,1.805878385521326e-40,1.444702708417061e-39,1.805878385521326e-40,0.0,0.0,1.4431975391678303e-43,2.0702523502160003e-43,0.0,2.2868082452695902e-43,0.0,0.0,4.158616660195749e-44,1.8709465792500153e-43,0.0,0.0,0.0,0.0,0.0,0.0,9.492927174320883e-40,1.8058783855213262e-39,0.0,-3.212834525473645e-44,-3.212834525473645e-44,0.0,0.0,0.0,4.4460879432414785e-39,0.0,3.49679522580939e-39,1.5370529179326855e-38,6.675894004900394e-39,6.883489106910801e-39
19,0.2,5.945600606699837e-39,7.375911299330246e-39,7.650046073241515e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.97767482959717e-43,1.1234926719056945e-42,3.770957618325414e-44,5.225757253626018e-44,0.0,0.0,1.942663281217903e-45,2.5201236238195015e-45,0.0,0.0,0.0,0.0,7.200480911212755e-45,9.70244109530799e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.166754673377802e-47,9.817520168253659e-46,9.19711228579336e-46,5.361442887454017e-44,2.6806546723903604e-45,4.915659351288198e-44,2.025407438450535e-45,6.381954917025696e-46,9.270927690693078e-46,1.2678196140816608e-45,1.5041451839347028e-45,2.8848197743333557e-43,3.397067561185623e-45,1.5803425134230013e-43,2.227515629036599e-45,2.6921840134352075e-45,0.0,1.3492260188406779e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.579093551821517e-42,0.0,3.241241224905561e-40,1.3149587562132542e-39,2.001875873133583e-40,1.601500698506867e-39,2.001875873133583e-40,0.0,0.0,9.446202033354018e-43,1.1879728091610822e-42,0.0,5.686004643284828e-43,0.0,0.0,1.1006841078210409e-43,4.5853205354637875e-43,0.0,0.0,0.0,0.0,0.0,0.0,1.6390828787038104e-39,2.0018758731335835e-39,0.0,1.3492260188406779e-45,1.3492260188406779e-45,0.0,0.0,0.0,7.584683485403646e-39,0.0,5.945600606699837e-39,1.7036114881960013e-38,7.376965987944363e-39,7.651692578104223e-39
20,0.21000000000000002,8.926627574639784e-39,8.08741559885793e-39,8.436839033686697e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0166269936988394e-42,2.5106144330266493e-42,6.739062446396172e-44,9.220003364651991e-44,0.0,0.0,4.2437453521043057e-45,5.469372389006219e-45,0.0,0.0,0.0,0.0,1.2636377388271493e-44,1.6796314561331507e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0315191196158861e-46,1.9600233417213225e-45,1.8361617239023703e-45,1.1585924178842174e-43,5.3518053835727835e-45,1.0686775425925886e-43,4.04363402144678e-45,1.2741283326957089e-45,1.7076838408682382e-45,3.2006731276576036e-45,3.711023150758335e-45,6.206245509941158e-43,9.028113599117457e-45,3.3524490051343524e-43,5.914677026991321e-45,4.9589418554114643e-45,0.0,1.1329599020517277e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.858376640563607e-42,0.0,4.900401163473208e-40,1.9721950219107305e-39,2.202128495682266e-40,1.7617027965458132e-39,2.202128495682266e-40,0.0,0.0,2.100897740903177e-42,2.6250801536235066e-42,0.0,1.2216864648713366e-42,0.0,0.0,2.3729590076298114e-43,9.843905641083555e-43,0.0,0.0,0.0,0.0,0.0,0.0,2.4622351382580513e-39,2.202128495682266e-39,0.0,1.1329599020517277e-43,1.1329599020517277e-43,0.0,0.0,0.0,1.1388862712897835e-38,0.0,8.926627574639784e-39,1.873830246521706e-38,8.089753792499593e-39,8.440448504404429e-39
21,0.22,1.233429019051878e-38,8.805922772176013e-39,9.239125541959754e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3646351831408e-42,4.224334480912295e-42,1.123663986461335e-43,1.5296569901167965e-43,0.0,0.0,7.561690813014144e-45,9.695807812670376e-45,0.0,0.0,0.0,0.0,2.0303622363817195e-44,2.670786454983713e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5463627718939902e-46,2.9382946666172764e-45,2.7526122192254023e-45,2.247554697493454e-43,8.0229560947552e-45,2.0927427881472147e-43,6.061860604443018e-45,1.9100611736888462e-45,2.4882749126671672e-45,6.391213142667068e-45,7.242166243273699e-45,1.1998451661329676e-42,1.8945751513764683e-44,6.3909925028897785e-43,1.2393778467840242e-44,7.225699697387713e-45,0.0,3.375057635870836e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.137659618694584e-42,0.0,6.7869770917869276e-40,2.707605314451519e-39,2.405485723284893e-40,1.924388578627915e-39,2.405485723284893e-40,0.0,0.0,3.504866894963765e-42,4.4137038522864816e-42,0.0,2.3495014699995317e-42,0.0,0.0,4.558701695999861e-43,1.8936313003995458e-42,0.0,0.0,0.0,0.0,0.0,0.0,3.3863030236302116e-39,2.4054857232848937e-39,0.0,3.375057635870836e-43,3.375057635870836e-43,0.0,0.0,0.0,1.5720593214148988e-38,0.0,1.233429019051878e-38,2.0467277275020186e-38,8.809883509240576e-39,9.245432877112443e-39
22,0.23,1.6063592061687064e-38,9.527134593940298e-39,1.0052557271601383e-38,0.0,1.5867767198066e-44,1.765569497532561e-44,0.0,4.869994553083723e-46,0.0,0.0,0.0,9.378119612380016e-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.836680649514314e-42,6.163056899385876e-42,1.768120027911824e-43,2.404278444627199e-43,0.0,0.0,1.2046491985726158e-44,1.5376362938223487e-44,0.0,0.0,0.0,0.0,3.0609500724668977e-44,3.9925804235231853e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0612064241720962e-46,3.916565991513233e-45,3.669062714548438e-45,3.9674014740001274e-43,1.0694106805937624e-44,3.725406655919676e-43,8.080087187439265e-45,2.5459940146819853e-45,3.268865984466098e-45,1.1187814009292239e-44,1.2428370625814132e-44,2.110262655678976e-42,3.453929334308808e-44,1.1114705978810877e-42,2.256531814648493e-44,9.492457539363972e-45,0.0,7.164320139713668e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.416942499094628e-42,0.0,8.848238521995737e-40,3.497039567064524e-39,2.61079702605449e-40,2.088637620843593e-39,2.61079702605449e-40,0.0,3.4948273589937983e-44,5.0561486450158917e-42,6.458786911022052e-42,0.0,4.113608123557092e-42,0.0,0.0,7.983927503485181e-43,3.315215373208573e-42,0.0,0.0,0.0,0.0,0.0,0.0,4.381863419264098e-39,2.6107970260544908e-39,0.0,7.164320139713668e-43,7.164320139713668e-43,0.0,0.0,0.0,2.0445490429224752e-38,0.0,1.6063627009960653e-38,2.2213250809788837e-38,9.532989135335664e-39,1.0062331273885616e-38
23,0.24000000000000002,2.0035483018853726e-38,1.0246752838806587e-38,1.0872785896152259e-38,8.661437148405889e-44,8.104042863639044e-44,9.017179738105462e-44,0.0,2.4872210507783005e-45,0.0,0.0,7.79612106872666e-45,4.789626818341824e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.327651991048084e-42,8.225185772270624e-42,2.6490254096052074e-43,3.6045974583062045e-43,0.0,0.0,1.784814119201907e-44,2.268797080907706e-44,0.0,0.0,0.0,0.0,4.3961297357645893e-44,5.693884679192265e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7753966989538447e-46,4.9601510502705076e-45,4.6444176097125796e-45,6.482504149160326e-43,1.3569222550128681e-44,6.128315770315792e-43,1.0250974032446257e-44,3.2298162103188466e-45,4.3205146948235415e-45,1.7939553797638644e-44,1.96007223700502e-44,3.436144214795263e-42,5.720051200473142e-44,1.7942658224575368e-42,3.7332028949040183e-44,1.2710836736988862e-44,0.0,1.3041075777311079e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.696225294643912e-42,0.0,1.1046985911244034e-39,4.330595376225129e-39,2.8169118741040813e-40,2.253529499283266e-39,2.8169118741040813e-40,9.441049255278555e-44,1.7848907388656518e-43,6.654363970558269e-42,8.665272335702245e-42,0.0,6.677528318876457e-42,0.0,0.0,1.2980141130703842e-42,5.3795142058060726e-42,0.0,0.0,0.0,0.0,0.0,0.0,5.435293967349533e-39,2.8169118741040825e-39,0.0,1.3041075777311079e-42,1.3041075777311079e-42,0.0,0.0,0.0,2.5471049885769694e-38,9.441049255278555e-44,2.003566150792761e-38,2.3966448106560435e-38,1.0254705216890214e-38,1.0886830682693764e-38
24,0.25,2.4206482223073644e-38,1.0960480706191013e-38,1.1695463953326339e-38,1.7590078514384094e-43,1.462130900747147e-43,1.6268789978678342e-43,0.0,4.487442646248223e-45,0.0,0.0,1.583275146570626e-44,8.641441675445636e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.733654960935787e-42,1.0310626177691214e-41,3.808124657979626e-43,5.1893366569081875e-43,1.3944347749714606e-46,1.8410708936845895e-46,2.5116691501119264e-44,3.1807612188801326e-44,0.0,0.0,0.0,0.0,6.076621300927562e-44,7.823561213993995e-44,6.991117897778883e-47,9.022957949708165e-47,3.444077854714864e-46,4.782563935115941e-46,1.4497609232245648e-46,1.8581432866555037e-46,1.1126183406757102e-46,2.2242121712313447e-46,0.0,0.0,1.534108373999829e-47,1.9502283111316333e-47,1.8329866574509759e-47,2.33110487091698e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.359218457248176e-46,7.538689270664526e-45,6.998645364412314e-45,9.965447228254287e-43,2.1311646533431614e-44,9.475882233570662e-43,1.6051298634076883e-44,5.054682806283402e-45,6.411072148771338e-45,2.7060494018723895e-44,2.911707839169687e-44,5.275457226244766e-42,8.854842484152717e-44,2.732492853697507e-42,5.780300131892622e-44,1.969121635658044e-44,1.200767822258199e-45,2.15537328899989e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.975508018217967e-42,0.0,1.3350810492719965e-39,5.203037507332353e-39,3.0226800344860555e-40,2.4181440275888447e-39,3.0226800344860555e-40,1.9173353660954717e-43,3.22029874183192e-43,8.201194002562794e-42,1.0940806709650761e-41,0.0,1.0238505197655589e-41,0.0,0.0,2.0019238306370885e-42,8.2365813670185e-42,0.0,0.0,0.0,0.0,0.0,0.0,6.53811855660435e-39,3.022680034486056e-39,1.200767822258199e-45,2.15537328899989e-42,2.1565740568221484e-42,0.0,0.0,0.0,3.0745115743856603e-38,1.9173353660954717e-43,2.4206804252947825e-38,2.57171360812205e-38,1.0970683824024214e-38,1.1714641341403006e-38
