,bins,qel_cc_p,qel_nc_p,qel_nc_n,res_cc_p_1232P33,res_cc_n_1232P33,res_cc_p_1535S11,res_cc_n_1535S11,res_cc_p_1520D13,res_cc_n_1520D13,res_cc_p_1650S11,res_cc_n_1650S11,res_cc_p_1700D13,res_cc_n_1700D13,res_cc_p_1675D15,res_cc_n_1675D15,res_cc_p_1620S31,res_cc_n_1620S31,res_cc_p_1700D33,res_cc_n_1700D33,res_cc_p_1440P11,res_cc_n_1440P11,res_cc_p_1600P33,res_cc_n_1600P33,res_cc_p_1720P13,res_cc_n_1720P13,res_cc_p_1680F15,res_cc_n_1680F15,res_cc_p_1910P31,res_cc_n_1910P31,res_cc_p_1920P33,res_cc_n_1920P33,res_cc_p_1905F35,res_cc_n_1905F35,res_cc_p_1950F37,res_cc_n_1950F37,res_cc_p_1710P11,res_cc_n_1710P11,res_nc_p_1232P33,res_nc_n_1232P33,res_nc_p_1535S11,res_nc_n_1535S11,res_nc_p_1520D13,res_nc_n_1520D13,res_nc_p_1650S11,res_nc_n_1650S11,res_nc_p_1700D13,res_nc_n_1700D13,res_nc_p_1675D15,res_nc_n_1675D15,res_nc_p_1620S31,res_nc_n_1620S31,res_nc_p_1700D33,res_nc_n_1700D33,res_nc_p_1440P11,res_nc_n_1440P11,res_nc_p_1600P33,res_nc_n_1600P33,res_nc_p_1720P13,res_nc_n_1720P13,res_nc_p_1680F15,res_nc_n_1680F15,res_nc_p_1910P31,res_nc_n_1910P31,res_nc_p_1920P33,res_nc_n_1920P33,res_nc_p_1905F35,res_nc_n_1905F35,res_nc_p_1950F37,res_nc_n_1950F37,res_nc_p_1710P11,res_nc_n_1710P11,dis_cc_p_sbarsea,dis_cc_p_dbarsea,dis_cc_p_uval,dis_cc_p_usea,dis_cc_n_sbarsea,dis_cc_n_dbarsea,dis_cc_n_uval,dis_cc_n_usea,dis_nc_p_sbarsea,dis_nc_p_ubarsea,dis_nc_p_dbarsea,dis_nc_p_dval,dis_nc_p_dsea,dis_nc_p_uval,dis_nc_p_usea,dis_nc_p_ssea,dis_nc_n_sbarsea,dis_nc_n_ubarsea,dis_nc_n_dbarsea,dis_nc_n_dval,dis_nc_n_dsea,dis_nc_n_uval,dis_nc_n_usea,dis_nc_n_ssea,coh_pion_cc,coh_pion_nc,dis_cc_p_sbarsea_charm,dis_cc_p_dbarsea_charm,dis_cc_n_sbarsea_charm,dis_cc_n_dbarsea_charm,ve_nc,qel_cc_n_strange3112,qel_cc_p_strange3122,qel_cc_p_strange3212,mec_cc_np,mec_cc_pp,mec_nc_nn,mec_nc_np,mec_nc_pp,res_cc_p,res_cc_n,res_nc_p,res_nc_n,dis_cc,dis_nc,dis_cc_p,dis_cc_n,dis_nc_p,dis_nc_n,dis_cc_charm,dis_nc_charm,dis_cc_p_charm,dis_cc_n_charm,dis_nc_p_charm,dis_nc_n_charm,mec_cc,mec_nc,coh_cc,coh_nc,coh,glres_cc,glres_nc,phres_cc,tot_cc,tot_cc_p,tot_cc_n,tot_nc,tot_nc_p,tot_nc_n
10,0.11,0.0,1.2941535481948421e-39,1.0683514897214437e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6430086527727117e-42,0.0,0.0,0.0,0.0,0.0,3.111754246243474e-41,2.48940339699478e-40,3.111754246243474e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1117542462434747e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6763234711934064e-39,1.2941535481948421e-39,1.0683514897214437e-39
11,0.12,0.0,1.5400355313882675e-39,1.265617101714336e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8836132427736315e-42,0.0,0.0,0.0,0.0,0.0,3.694609803135739e-41,2.955687842508592e-40,3.694609803135739e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69460980313574e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1779972266589504e-39,1.5400355313882675e-39,1.265617101714336e-39
12,0.13,0.0,1.7984900668015458e-39,1.472708523011507e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1242172488256524e-42,0.0,0.0,0.0,0.0,0.0,4.306886594738204e-41,3.4455092757905645e-40,4.306886594738204e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3068865947382055e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.705011466535698e-39,1.7984900668015458e-39,1.472708523011507e-39
13,0.14,0.0,2.0669151444816183e-39,1.687882575319691e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5320330371716113e-47,0.0,0.0,0.0,0.0,3.36482078083207e-42,0.0,0.0,0.0,1.1912218572983916e-43,4.858334775337099e-44,4.942920374709208e-41,3.954336299767368e-40,4.942920374709208e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6770553348321015e-43,4.94292037470921e-40,0.0,3.5320330371716113e-47,3.5320330371716113e-47,0.0,0.0,0.0,1.6770553348321015e-43,0.0,0.0,4.2524546133733935e-39,2.0669151444816183e-39,1.687882575319691e-39
14,0.15000000000000002,5.21360489547725e-41,2.342720236606699e-39,1.9094055645355846e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.648043879639143e-45,9.55606926201542e-45,1.1940095951617665e-45,1.6821035981124917e-45,0.0,0.0,5.198636966262107e-47,6.979592899405786e-47,0.0,0.0,0.0,0.0,4.239862083236804e-46,5.8355041737255545e-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4857799078706693e-48,2.9806964100498862e-46,0.0,2.1235219087371616e-46,0.0,0.0,0.0,1.0923345952499062e-46,0.0,0.0,0.0,0.0,3.605423947503604e-42,0.0,0.0,0.0,6.914839949275585e-42,1.6483257857986098e-42,5.597074513119379e-41,4.4776596104955055e-40,5.597074513119379e-41,0.0,0.0,8.318026052787211e-45,1.1891519206494525e-44,0.0,5.1290761178657546e-46,0.0,0.0,0.0,5.1290761178657546e-46,0.0,0.0,0.0,0.0,0.0,0.0,8.563165735074195e-42,5.597074513119381e-40,0.0,1.0923345952499062e-46,1.0923345952499062e-46,0.0,0.0,0.0,6.06992146898467e-41,5.21360489547725e-41,0.0,4.815459508088056e-39,2.3427285546327518e-39,1.9094179689624028e-39
15,0.16,1.3346149930336515e-40,2.623648387495303e-39,2.1358170701867425e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1342390029226967e-44,3.067810035984759e-44,3.833160391228498e-45,5.4001013998167986e-45,0.0,0.0,1.6689320913499384e-46,2.240677056307682e-46,0.0,0.0,0.0,0.0,1.3611340702444697e-45,1.8733872451454525e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.141087760121023e-47,6.595479748151937e-47,6.680557422672728e-45,2.66960295807321e-47,7.98488076945229e-45,2.771131133182914e-47,0.0,0.0,0.0,3.3329896596815667e-47,3.996584847230619e-45,0.0,2.847265979388736e-45,0.0,0.0,0.0,1.831465886782649e-46,0.0,0.0,0.0,0.0,3.846026825112442e-42,0.0,0.0,0.0,1.371055771282131e-41,3.248068223843844e-42,6.264511376428173e-41,5.0116091011425405e-40,6.264511376428173e-41,0.0,0.0,2.6703577699834925e-44,3.817565671044061e-44,0.0,2.1714391931336476e-44,0.0,0.0,1.4837211208120307e-44,6.87718072321617e-45,0.0,0.0,0.0,0.0,0.0,0.0,1.6958625936665155e-41,6.264511376428175e-40,0.0,1.831465886782649e-46,1.831465886782649e-46,0.0,0.0,0.0,1.5042012524003032e-40,1.3346149930336515e-40,0.0,5.3898493989229074e-39,2.6236899282842122e-39,2.1358621230241762e-39
16,0.17,2.1478694965195804e-40,2.907820325171777e-39,2.3659660831248082e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.603673617881483e-44,5.180013145767983e-44,6.472311187295239e-45,9.118099201521117e-45,0.0,0.0,2.8180004860736694e-46,3.78339482267479e-46,0.0,0.0,0.0,0.0,2.298281932165262e-45,3.163224072918354e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.066555016880412e-46,1.3682789211828221e-46,1.3859288864855991e-44,5.538280147827596e-47,1.6565199897795145e-44,5.748907527811126e-47,0.0,0.0,0.0,6.417401328576075e-47,7.695100053456258e-45,0.0,5.4821797679037635e-45,0.0,0.0,0.0,2.5705971783153944e-46,0.0,0.0,0.0,0.0,4.086629453202566e-42,0.0,0.0,0.0,2.050627547636706e-41,4.847810661889082e-42,6.941297986732066e-41,5.553038389385654e-40,6.941297986732066e-41,0.0,0.0,4.508912934688269e-44,6.445979421438678e-44,0.0,4.4022297867859625e-44,0.0,0.0,3.0780844033213844e-44,1.3241453834645782e-44,0.0,0.0,0.0,0.0,0.0,0.0,2.535408613825614e-41,6.941297986732067e-40,0.0,2.5705971783153944e-46,2.5705971783153944e-46,0.0,0.0,0.0,2.401410357902142e-40,2.1478694965195804e-40,0.0,5.972156664704141e-39,2.9078961951451582e-39,2.3660437843728573e-39
17,0.18000000000000002,2.96112400000551e-40,3.193377111035084e-39,2.5987182519927594e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.073108232840269e-44,7.292216255551205e-44,9.111461983361978e-45,1.2836097003225436e-44,0.0,0.0,3.9670688807974e-46,5.326112589041897e-46,0.0,0.0,0.0,0.0,3.235429794086054e-45,4.4530609006912544e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6190012577487219e-46,2.077009867550451e-46,2.1038020307039258e-44,8.406957337581982e-47,2.5145519026138003e-44,8.726683922439336e-47,0.0,0.0,0.0,9.501812997470584e-47,1.13936152596819e-44,0.0,8.11709355641879e-45,0.0,0.0,0.0,-2.0721982537553501e-44,0.0,0.0,0.0,0.0,4.3272318693406187e-42,0.0,0.0,0.0,3.887991031321305e-41,9.610226025506364e-42,7.623550070113655e-41,6.098840056090927e-40,7.623550070113655e-41,0.0,0.0,6.347468099393047e-44,9.074393171833293e-44,0.0,6.633020380438279e-44,0.0,0.0,4.672447685830739e-44,1.9605726946075397e-44,0.0,0.0,0.0,0.0,0.0,0.0,4.849013633871941e-41,7.623550070113658e-40,0.0,-2.0721982537553501e-44,-2.0721982537553501e-44,0.0,0.0,0.0,3.4460253633927036e-40,2.96112400000551e-40,0.0,6.558977428742528e-39,3.193487310192936e-39,2.5988286016514233e-39
18,0.19,5.82176608675437e-40,3.4784598064841894e-39,2.832939225433576e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.542542847799052e-44,9.404419365334423e-44,1.1750612779428712e-44,1.655409480492974e-44,0.0,0.0,5.116137275521128e-46,6.868830355409002e-46,0.0,0.0,0.0,0.0,4.1725776560068435e-45,5.742897728464152e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.787955780731207e-48,2.200995535520698e-46,2.8243477511431273e-46,2.8300754162678946e-44,1.145828737740596e-46,3.3823142410962995e-44,1.1887836145093847e-46,2.327117537180709e-48,1.4180846934052418e-46,4.167119932294729e-46,2.1307493883628315e-46,1.7485191142960054e-44,2.2151207958830173e-46,1.242187972721709e-44,2.0185999720547357e-46,1.1604091917674027e-47,0.0,-3.212834525473645e-44,0.0,0.0,0.0,0.0,4.5678341110932436e-42,0.0,0.0,0.0,1.190751631102715e-40,2.997788164636976e-41,8.307383352655538e-41,6.645906682124433e-40,8.307383352655538e-41,0.0,0.0,8.186023264097817e-44,1.1702806922227902e-43,0.0,9.39826496511461e-44,0.0,0.0,6.286900721085123e-44,3.1113642440294877e-44,0.0,0.0,0.0,0.0,0.0,0.0,1.4905304475664127e-40,8.307383352655541e-40,0.0,-3.212834525473645e-44,-3.212834525473645e-44,0.0,0.0,0.0,7.312296534320782e-40,5.82176608675437e-40,0.0,7.146965943900676e-39,3.4786045357240414e-39,2.8330873671452383e-39
19,0.2,1.0513292378086913e-39,3.761353948920583e-39,3.067596784309688e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1306246495856937e-43,3.9538844551664016e-43,2.321978696707016e-44,3.204873732347196e-44,0.0,0.0,1.8842671609808104e-45,2.5143517157053137e-45,0.0,0.0,0.0,0.0,8.354450045717085e-45,1.1261032747255183e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.914587505302449e-45,1.6104401527035834e-45,2.102189706965496e-45,7.080700799615386e-44,9.286092345509994e-46,8.410673690101833e-44,9.441231904434024e-46,6.563787838312117e-46,8.973930607489969e-46,2.6370389074367372e-45,1.0688379049222176e-45,4.1625625346657265e-44,1.401773843403412e-45,2.9520666077723745e-44,1.277411437958719e-45,7.343307216869012e-47,0.0,1.3492260188406779e-45,0.0,0.0,0.0,0.0,4.8084362120830253e-42,0.0,0.0,0.0,2.285637776760014e-40,5.770339122086997e-41,8.989235881835807e-41,7.191388705468647e-40,8.989235881835807e-41,0.0,0.0,3.4652096913233743e-43,4.412125673030726e-43,0.0,2.4157225312198913e-43,0.0,0.0,1.6307007347096935e-43,7.850217965101979e-44,0.0,0.0,0.0,0.0,0.0,0.0,2.862671688968714e-40,8.98923588183581e-40,0.0,1.3492260188406779e-45,1.3492260188406779e-45,0.0,0.0,0.0,1.3375964067055625e-39,1.0513292378086913e-39,0.0,7.73371341264151e-39,3.7618635399631866e-39,3.068116499056643e-39
20,0.21000000000000002,1.6200565318125752e-39,4.040947476861074e-39,3.3020845557267075e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.961911126487067e-43,8.707373087206511e-43,4.084127275720738e-44,5.566975023078964e-44,0.0,0.0,4.1079165558728757e-45,5.456005242417361e-45,0.0,0.0,0.0,0.0,1.476848923405368e-44,1.9633159019651054e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.822387054824167e-45,4.547803217179635e-45,5.969158556382902e-45,1.4474109864081316e-43,2.4578603655299937e-45,1.75597950414435e-43,2.5297810812318134e-45,1.3104304501252427e-45,1.6529776521574695e-45,4.857365821644002e-45,2.892175356268243e-45,8.387225546072653e-44,2.582035607218523e-45,6.015279523849478e-44,2.3529628787119645e-45,1.352620524197062e-46,0.0,1.1329599020517277e-43,0.0,0.0,0.0,0.0,5.0490381894875626e-42,0.0,0.0,0.0,3.5756910846580634e-40,9.024551709282262e-41,9.666889642982002e-41,7.733511714385605e-40,9.666889642982002e-41,0.0,0.0,7.559087911958406e-43,9.51496223213509e-43,0.0,4.99474299848163e-43,0.0,0.0,3.4097646978052188e-43,1.5849783006764125e-43,0.0,0.0,0.0,0.0,0.0,0.0,4.47814625558629e-40,9.666889642982004e-40,0.0,1.1329599020517277e-43,1.1329599020517277e-43,0.0,0.0,0.0,2.0678711573712044e-39,1.6200565318125752e-39,0.0,8.317090210379932e-39,4.042044362122051e-39,3.3031945497799893e-39
21,0.22,2.2497137996741363e-39,4.316285310766974e-39,3.535907139644735e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2137666395494702e-42,1.5318552736991976e-42,6.611456720694628e-44,8.936624182980842e-44,0.0,0.0,7.317783499471184e-45,9.671899680357556e-45,0.0,0.0,0.0,0.0,2.392736725727082e-44,3.147894862873187e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.73018660434588e-45,9.842760773200691e-45,1.2967867663819908e-44,2.6219363036421434e-43,4.961659651896359e-45,3.271615109703356e-43,5.178680069200244e-45,1.9644821164192717e-45,2.40856224356594e-45,7.07769273585126e-45,6.178078095013936e-45,1.5129361218702815e-43,3.7622973710336293e-45,1.1002251881524408e-43,3.4285143194652065e-45,1.970910326707221e-46,0.0,3.375057635870836e-43,0.0,0.0,0.0,0.0,5.289640056198992e-42,0.0,0.0,0.0,4.963145099350893e-40,1.2506302160604337e-40,1.0338476843178458e-40,8.270781474542768e-40,1.0338476843178458e-40,0.0,0.0,1.3111263575131584e-42,1.6623723638380952e-42,0.0,9.143691450133051e-43,0.0,0.0,6.3000077821343226e-43,2.8436836679987296e-43,0.0,0.0,0.0,0.0,0.0,0.0,6.213775315411327e-40,1.0338476843178459e-39,0.0,3.375057635870836e-43,3.375057635870836e-43,0.0,0.0,0.0,2.871091331215269e-39,2.2497137996741363e-39,0.0,8.895555148415704e-39,4.318226437902701e-39,3.537853880375374e-39
22,0.23,2.9016563503804282e-39,4.586412371498693e-39,3.7685691363060006e-39,0.0,7.297014909431302e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.315193151820217e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8670976511404557e-42,2.3933210752812514e-42,1.0062839257140916e-43,1.3520663810971463e-43,0.0,0.0,1.1661613008913683e-44,1.5338784613454441e-44,0.0,0.0,0.0,0.0,3.637656574709627e-44,4.746098816050225e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.637986153867597e-45,1.8305884846987257e-44,2.418284336972995e-44,4.352552074339159e-43,8.699330478835434e-45,5.576621465878443e-43,9.193648189732788e-45,2.6185337827133027e-45,3.164146834974413e-45,9.298019650058523e-45,1.14215369232989e-44,2.509582262274232e-43,4.94255913484874e-45,1.8483408841368603e-43,4.5040657602184517e-45,2.589200129217382e-46,0.0,7.164320139713668e-43,0.0,0.0,0.0,0.0,5.530241825109442e-42,0.0,0.0,0.0,6.351470704159803e-40,1.5965230202994926e-40,1.1002129690399884e-40,8.801703752319909e-40,1.1002129690399884e-40,0.0,1.061220806125152e-44,2.0157642224678748e-42,2.5913274861649228e-42,0.0,1.5329371438010566e-42,0.0,0.0,1.0635555808436265e-42,4.6938156295743e-43,0.0,0.0,0.0,0.0,0.0,0.0,7.947993724459295e-40,1.1002129690399888e-39,0.0,7.164320139713668e-43,7.164320139713668e-43,0.0,0.0,0.0,3.696466335034419e-39,2.9016563503804282e-39,1.061220806125152e-44,9.467581179536198e-39,4.589491691302004e-39,3.7716298453551237e-39
23,0.24000000000000002,3.54140535681175e-39,4.850373579916642e-39,3.999575145952735e-39,9.468491864816404e-45,3.726757574931651e-44,2.0932625212298444e-44,0.0,0.0,0.0,1.6886568968169415e-45,0.0,0.0,0.0,0.0,0.0,4.0476218447849905e-45,1.6931473135595416e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6574927529012545e-42,3.469713448295781e-42,1.459714711057182e-43,1.9525936505969438e-43,0.0,0.0,1.7287150101338287e-44,2.2633409625636503e-44,0.0,0.0,0.0,0.0,5.26615663352577e-44,6.824186420096672e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.688587141769071e-45,3.0747756072379924e-44,4.0698629907761673e-44,6.7601640228309976e-43,1.3930198572894298e-44,8.85964664938462e-43,1.4877516335761908e-44,3.313279517235948e-45,4.2451277744652115e-45,1.2484376989102412e-44,1.9117941598797233e-44,3.8993156360725345e-43,6.55140017404444e-45,2.90289759285435e-43,5.998942671504609e-45,4.5731998745686136e-46,0.0,1.3041075777311079e-42,0.0,0.0,0.0,0.0,5.770843509111043e-42,0.0,0.0,0.0,7.68971340485399e-40,1.9275106531518923e-40,1.165598039262099e-40,9.324784314096795e-40,1.165598039262099e-40,3.6137395818716783e-44,5.419904888491192e-44,2.873412940443569e-42,3.755848087182079e-42,0.0,2.404313466857424e-42,0.0,0.0,1.6752370347693646e-42,7.290764320880592e-43,0.0,0.0,0.0,0.0,0.0,0.0,9.617224058005882e-40,1.1655980392620993e-39,0.0,1.3041075777311079e-42,1.3041075777311079e-42,0.0,0.0,0.0,4.503218099057043e-39,3.5414414942075696e-39,5.419904888491192e-44,1.00316552907128e-38,4.8549222298918546e-39,4.004060070472005e-39
